Date,Opp,WL,TmScore,OppScore,FG,FGA,FGPer,Tm3P,Tm3PA,Tm3PPer,TmFT,TmFTA,TmFTPer,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,ORtg,DRtg,Pace,FTr,Tm3PAr,TSPer,TRBPer,ASTPer,STLPer,BLKPer,TmeFGPer,TmTOVPer,ORBPer,TmFT_d_FGA,OppeFGPer,OppTOVPer,DRBPer,OppFT_d_FGA,Home,Opponent_PlayOff,Continuing_Players_WS48,Leaving_Players_WS48,Incoming_Players_WS48,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
2015-01-03,BOS,True,109,104,37,100,0.37,6,28,0.214,29,40,0.725,24,59,19,10,9,16,14,101.0,96.3,97.8,0.4,0.28,0.463,56.7,51.4,9.3,10.8,0.4,12.0,40.7,0.29,0.475,16.0,77.8,0.09,True,True,0.2606440972222222,0.0,0.3414770833333334,12.0,9.0,4.0,2,111.02000000000001,104.84,104.75,99.1,5.650000000000006
2015-01-05,HOU,True,114,105,41,85,0.482,5,17,0.294,27,30,0.9,17,47,27,10,12,17,13,117.2,108.0,97.2,0.353,0.2,0.58,53.4,65.9,10.3,15.6,0.512,14.8,40.5,0.318,0.5,13.3,65.2,0.029,True,True,0.3974177083333333,0.0,0.2571576388888889,13.0,9.0,4.0,2,111.13500000000002,104.22999999999999,105.0,98.65,6.349999999999994
2015-01-07,UTA,False,77,97,28,84,0.333,6,20,0.3,15,20,0.75,16,43,17,5,5,15,20,87.8,110.6,87.7,0.238,0.238,0.415,47.3,60.7,5.7,8.1,0.369,13.9,32.0,0.179,0.506,14.5,65.9,0.231,True,False,0.3723031249999999,0.0021805555555555,0.2238597222222222,12.0,8.0,3.0,2,110.01499999999999,104.60499999999999,103.4,98.4,5.0
2015-01-09,WAS,False,86,102,32,83,0.386,10,26,0.385,12,19,0.632,11,46,16,9,8,16,15,91.4,108.4,94.1,0.229,0.313,0.471,48.9,50.0,9.6,11.3,0.446,14.9,23.4,0.145,0.523,12.1,74.5,0.14,False,True,0.3690350694444445,0.0,0.2364072916666666,11.0,7.0,3.0,2,109.255,105.63500000000002,102.6,99.3,3.299999999999997
2015-01-10,MIL,True,95,87,35,88,0.398,4,17,0.235,21,24,0.875,22,51,24,5,5,12,18,113.5,104.0,83.7,0.273,0.193,0.482,58.0,68.6,6.0,7.1,0.42,10.9,46.8,0.239,0.463,11.1,70.7,0.148,True,True,0.3933961805555555,0.0,0.2514177083333334,11.0,7.0,3.0,1,109.29,105.06000000000002,100.9,97.05,3.8500000000000085
2015-01-12,ORL,False,114,121,41,84,0.488,8,27,0.296,24,33,0.727,11,43,25,6,5,14,20,114.0,121.0,100.0,0.393,0.321,0.579,55.8,61.0,6.0,7.9,0.536,12.4,25.6,0.286,0.636,9.6,94.1,0.222,True,False,0.4072267361111111,0.0,0.2146690972222222,11.0,6.0,2.0,2,109.655,106.14000000000001,101.5,98.35,3.1500000000000057
2015-01-14,WAS,False,99,105,34,79,0.43,13,27,0.481,18,24,0.75,8,33,18,10,5,12,21,108.4,115.0,91.3,0.304,0.342,0.553,43.4,52.9,11.0,7.9,0.513,11.8,19.5,0.228,0.545,14.4,71.4,0.256,True,True,0.39135625,0.0,0.2223642361111111,10.0,5.0,1.0,2,109.67999999999999,105.965,101.35,98.0,3.3499999999999943
2015-01-16,BOS,True,119,103,48,89,0.539,13,25,0.52,10,12,0.833,8,36,28,12,6,7,14,129.4,112.0,91.9,0.135,0.281,0.631,44.4,58.3,13.1,8.7,0.612,6.9,19.0,0.112,0.524,12.4,71.8,0.165,False,True,0.3349104166666666,0.0,0.2726392361111111,10.0,5.0,2.0,2,110.42500000000003,107.205,102.05,99.15,2.8999999999999915
2015-01-17,ATL,False,99,107,37,80,0.463,9,26,0.346,16,20,0.8,7,43,25,5,5,13,21,107.3,116.0,92.3,0.25,0.325,0.557,51.8,67.6,5.4,8.6,0.519,12.8,18.4,0.2,0.542,8.8,80.0,0.19,True,True,0.3373114583333333,0.0,0.2699545138888889,9.0,5.0,2.0,1,109.405,107.12,101.25,99.2,2.049999999999997
2015-01-19,CLE,False,94,108,30,80,0.375,8,16,0.5,26,32,0.813,11,40,12,5,9,8,16,105.4,121.1,89.2,0.4,0.2,0.5,42.6,40.0,5.6,12.5,0.425,7.8,24.4,0.325,0.5,10.6,59.2,0.2,False,True,0.3669267361111111,0.0021527777777777,0.238075,8.0,4.0,1.0,2,109.345,108.88,101.3,100.85,0.45000000000000284
2015-01-22,SAS,True,104,81,36,76,0.474,6,19,0.316,26,32,0.813,8,46,19,7,8,10,16,115.9,90.2,89.8,0.421,0.25,0.577,54.1,52.8,7.8,13.3,0.513,10.0,21.1,0.342,0.407,11.9,80.9,0.185,True,True,0.3335010416666666,0.0080972222222222,0.2202937499999999,8.0,4.0,2.0,3,110.55,108.43000000000002,102.2,100.25,1.9500000000000028
2015-01-23,DAL,True,102,98,38,78,0.487,9,16,0.563,17,20,0.85,15,47,22,8,5,21,18,113.5,109.0,89.9,0.256,0.205,0.588,61.0,57.9,8.9,7.8,0.545,19.5,41.7,0.218,0.488,11.8,78.0,0.22,False,True,0.4209833333333333,0.0,0.1860232638888889,8.0,4.0,3.0,1,110.24000000000001,108.245,102.15,100.3,1.8500000000000085
2015-01-25,MIA,False,84,96,31,87,0.356,7,24,0.292,15,19,0.789,14,43,15,5,10,9,16,95.3,108.9,88.2,0.218,0.276,0.44,44.3,48.4,5.7,14.1,0.397,8.6,25.5,0.172,0.458,9.6,69.0,0.226,True,False,0.403132986111111,0.0,0.218659375,7.0,4.0,2.0,2,109.245,108.26499999999999,101.2,100.25,0.9500000000000028
2015-01-27,GSW,True,113,111,42,98,0.429,8,29,0.276,21,23,0.913,19,61,19,6,6,21,18,103.3,101.5,99.1,0.235,0.296,0.523,56.0,45.2,5.5,7.5,0.469,16.3,36.5,0.214,0.465,9.9,73.7,0.053,False,True,0.2744972222222222,0.0,0.3082506944444444,8.0,5.0,3.0,2,107.64000000000001,107.045,100.4,99.8,0.6000000000000085
2015-01-29,LAL,False,118,123,43,104,0.413,6,25,0.24,26,32,0.813,17,49,26,9,6,11,21,110.1,114.8,88.7,0.308,0.24,0.5,47.6,60.5,8.4,6.2,0.442,8.5,32.1,0.25,0.486,10.0,64.0,0.189,False,False,0.4985736111111111,0.0,0.2530385416666666,7.0,4.0,3.0,2,107.96499999999999,108.025,101.35,101.4,-0.05000000000001137
2015-01-30,PHO,False,93,99,36,87,0.414,4,18,0.222,17,27,0.63,12,49,20,6,3,11,18,96.2,102.5,96.6,0.31,0.207,0.47,49.5,55.6,6.2,4.4,0.437,10.0,23.5,0.195,0.467,11.8,77.1,0.167,False,False,0.4093871527777778,0.0,0.2209593749999999,6.0,4.0,2.0,1,106.26000000000002,107.785,100.35,101.7,-1.3500000000000085
2015-02-04,HOU,False,90,101,31,89,0.348,8,25,0.32,20,26,0.769,18,60,16,3,5,12,17,96.8,108.6,93.0,0.292,0.281,0.448,56.1,51.6,3.2,7.7,0.393,10.7,33.3,0.225,0.457,5.5,79.2,0.185,False,True,0.4041659722222222,0.0,0.2111423611111111,5.0,4.0,1.0,5,105.44500000000001,107.92999999999999,99.5,101.75,-2.25
2015-02-07,NOP,True,107,72,43,84,0.512,10,22,0.455,11,13,0.846,8,45,18,6,4,11,7,121.9,82.0,87.8,0.155,0.262,0.596,54.2,41.9,6.8,5.8,0.571,10.9,23.5,0.131,0.395,11.0,75.5,0.047,False,True,0.3678357638888889,0.0,0.2025520833333333,6.0,4.0,2.0,3,106.60499999999999,107.2,100.25,100.85,-0.5999999999999943
2015-02-08,ORL,True,98,97,37,77,0.481,8,22,0.364,16,18,0.889,7,35,27,11,1,15,11,108.4,107.3,90.4,0.234,0.286,0.577,43.8,73.0,12.2,1.7,0.532,15.0,17.9,0.208,0.524,15.3,68.3,0.12,False,False,0.4328774305555556,0.0,0.2048305555555555,7.0,5.0,2.0,1,107.45,107.205,101.05,100.9,0.14999999999999147
2015-02-10,SAC,True,104,86,42,80,0.525,7,20,0.35,13,15,0.867,5,33,26,8,3,7,21,120.4,99.6,86.4,0.188,0.25,0.6,42.3,61.9,9.3,4.8,0.569,7.5,13.5,0.163,0.48,13.0,68.3,0.187,True,False,0.3401375,0.0009166666666666,0.2131805555555555,7.0,6.0,3.0,2,107.86000000000001,106.84,100.95,100.15,0.7999999999999972
2015-02-12,CLE,True,113,98,42,92,0.457,9,23,0.391,20,26,0.769,13,47,29,10,3,8,23,116.9,101.3,96.7,0.283,0.25,0.546,52.2,69.0,10.3,5.6,0.505,7.2,28.3,0.217,0.482,14.5,77.3,0.188,True,True,0.2725048611111111,0.0,0.219590625,8.0,6.0,4.0,2,108.655,107.09,101.15,99.85,1.3000000000000114
2015-02-20,DET,False,91,100,33,78,0.423,5,16,0.313,20,22,0.909,13,43,16,2,7,20,23,97.6,107.2,93.3,0.282,0.205,0.519,50.6,48.5,2.1,11.3,0.455,18.6,29.5,0.256,0.488,9.2,73.2,0.214,False,False,0.4096711805555555,0.0,0.1789465277777777,8.0,5.0,4.0,8,107.675,107.05,100.0,99.6,0.4000000000000057
2015-02-21,PHO,True,112,107,43,89,0.483,12,24,0.5,14,16,0.875,14,47,27,5,3,17,14,116.9,111.7,95.8,0.18,0.27,0.583,56.6,62.8,5.2,4.8,0.551,15.0,33.3,0.157,0.591,12.4,80.5,0.034,True,False,0.3895763888888889,0.0,0.2104572916666666,8.0,6.0,4.0,1,109.13,107.10499999999999,101.75,100.1,1.6500000000000057
2015-02-23,MIL,True,87,71,27,76,0.355,8,26,0.308,25,32,0.781,18,62,20,4,7,18,16,98.1,80.0,88.7,0.421,0.342,0.483,60.2,74.1,4.5,9.9,0.408,16.7,38.3,0.329,0.36,9.5,78.6,0.079,True,True,0.3386833333333334,0.0013333333333333,0.2550184027777777,9.0,6.0,4.0,2,109.465,105.68499999999999,101.8,98.55,3.25
2015-02-25,CHO,False,86,98,34,77,0.442,3,17,0.176,15,23,0.652,9,43,24,6,11,12,17,97.1,110.6,88.6,0.299,0.221,0.494,48.9,70.6,6.8,15.7,0.461,12.1,21.4,0.195,0.488,8.8,73.9,0.19,True,False,0.3922743055555555,0.0,0.2242788194444444,9.0,6.0,3.0,2,108.64500000000001,106.01500000000001,101.35,99.1,2.25
2015-02-27,MIN,True,96,89,37,96,0.385,9,31,0.29,13,16,0.813,22,53,24,5,5,9,24,109.1,101.2,88.0,0.167,0.323,0.466,54.1,64.9,5.7,7.9,0.432,8.0,38.6,0.135,0.442,10.8,75.6,0.273,True,False,0.3931687499999999,0.0086249999999999,0.1213246527777777,9.0,7.0,3.0,2,108.4,105.025,100.45,97.5,2.950000000000003
2015-03-01,LAC,False,86,96,27,87,0.31,10,26,0.385,22,30,0.733,17,51,18,2,1,11,17,94.7,105.7,90.8,0.345,0.299,0.429,48.1,66.7,2.2,1.7,0.368,9.9,28.8,0.253,0.477,7.6,72.3,0.149,True,True,0.2632152777777777,0.0,0.2865267361111111,8.0,7.0,3.0,2,107.71499999999999,104.55999999999999,99.8,97.05,2.75
2015-03-03,WAS,True,97,92,33,78,0.423,9,29,0.31,22,30,0.733,10,47,20,5,7,16,16,104.8,99.4,92.5,0.385,0.372,0.532,54.7,60.6,5.4,11.3,0.481,14.9,25.6,0.282,0.464,10.6,78.7,0.167,True,True,0.1664638888888889,0.0,0.3088180555555555,9.0,7.0,3.0,2,106.48499999999999,103.92999999999999,98.7,96.5,2.200000000000003
2015-03-05,OKC,True,108,105,40,87,0.46,7,25,0.28,21,26,0.808,12,48,26,4,3,10,15,114.0,110.8,94.7,0.299,0.287,0.549,53.9,65.0,4.2,4.4,0.5,9.2,26.7,0.241,0.511,8.5,81.8,0.17,True,False,0.1471597222222222,0.0,0.3171746527777778,9.0,7.0,3.0,2,106.82000000000001,103.67,99.15,96.4,2.75
2015-03-06,IND,False,84,98,31,86,0.36,5,23,0.217,17,19,0.895,14,44,20,5,3,11,25,95.5,111.4,88.0,0.221,0.267,0.445,46.3,64.5,5.7,5.0,0.39,10.4,28.0,0.198,0.463,10.4,66.7,0.3,False,False,0.1403111111111111,0.0,0.3199729166666666,9.0,6.0,3.0,1,106.325,103.18500000000002,98.65,95.9,2.75
2015-03-08,SAS,False,105,116,37,73,0.507,5,15,0.333,26,29,0.897,7,44,20,6,6,20,24,108.0,119.3,97.3,0.397,0.205,0.612,55.7,54.1,6.2,8.8,0.541,18.9,20.6,0.356,0.539,6.5,82.2,0.211,False,True,0.1458347222222222,0.0055138888888888,0.3121659722222222,9.0,5.0,2.0,2,105.92999999999999,104.64000000000001,98.7,97.65,1.0499999999999972
2015-03-09,MEM,False,91,101,35,80,0.438,10,22,0.455,11,14,0.786,9,44,18,7,2,15,13,98.6,109.4,92.3,0.175,0.275,0.528,52.4,51.4,7.6,2.9,0.5,14.8,21.4,0.138,0.53,10.7,83.3,0.143,True,True,0.1649965277777778,0.0065138888888888,0.3100097222222222,9.0,5.0,2.0,1,105.18499999999999,104.66000000000001,98.15,97.8,0.3500000000000085
2015-03-11,PHI,True,104,95,40,87,0.46,10,24,0.417,14,20,0.7,8,58,24,6,2,18,16,99.1,90.6,95.0,0.23,0.276,0.543,51.3,60.0,5.7,3.2,0.517,15.8,17.4,0.161,0.399,8.0,74.6,0.115,False,False,0.1029368055555555,0.0131944444444444,0.3979434027777778,9.0,5.0,2.0,2,105.375,103.745,99.15,97.75,1.4000000000000057
2015-03-13,CHO,False,91,101,31,82,0.378,15,32,0.469,14,19,0.737,4,36,18,4,6,10,25,96.9,107.6,93.9,0.232,0.39,0.504,39.6,58.1,4.3,8.6,0.47,10.0,9.5,0.171,0.41,10.4,65.3,0.315,False,False,0.1364215277777778,0.0005,0.3382125,8.0,4.0,1.0,2,105.05499999999999,104.05,98.05,97.25,0.7999999999999972
2015-03-15,OKC,False,100,109,37,83,0.446,9,29,0.31,17,24,0.708,9,33,20,5,3,11,24,106.6,116.2,93.8,0.289,0.349,0.534,38.8,54.1,5.3,4.5,0.5,10.5,20.5,0.205,0.506,13.8,58.5,0.241,False,False,0.1600923611111111,0.0,0.3398784722222222,7.0,4.0,1.0,2,104.88,104.12,97.15,96.55,0.6000000000000085
2015-03-18,IND,True,103,86,34,82,0.415,10,24,0.417,25,28,0.893,9,52,22,6,4,12,23,110.1,91.9,93.6,0.341,0.293,0.546,57.8,64.7,6.4,6.5,0.476,11.3,21.4,0.305,0.432,9.1,89.6,0.198,True,False,0.1657659722222222,0.0046666666666666,0.2907916666666666,7.0,4.0,2.0,3,105.575,103.59,97.65,95.9,1.75
2015-03-20,TOR,True,108,92,42,79,0.532,9,28,0.321,15,17,0.882,13,47,32,4,7,12,21,130.4,111.1,82.8,0.215,0.354,0.624,56.6,76.2,4.8,13.0,0.589,12.2,35.1,0.19,0.443,6.2,73.9,0.278,True,True,0.1943677083333333,0.0007777777777777,0.2853357638888888,8.0,5.0,3.0,2,107.255,103.715,98.55,95.45,3.0999999999999943
2015-03-21,DET,False,91,107,33,77,0.429,6,21,0.286,19,24,0.792,8,45,22,2,1,11,11,100.8,118.5,90.3,0.312,0.273,0.52,50.6,66.7,2.2,1.6,0.468,11.2,17.4,0.247,0.55,4.1,86.0,0.089,False,False,0.2115704861111111,0.0014583333333333,0.2697802083333333,7.0,4.0,2.0,1,106.2,105.54,97.75,97.2,0.5499999999999972
2015-03-23,CHO,True,98,86,37,82,0.451,3,16,0.188,21,29,0.724,6,46,21,5,7,6,20,106.9,93.8,91.6,0.354,0.195,0.517,47.4,56.8,5.5,11.5,0.47,6.0,13.0,0.256,0.395,9.7,78.4,0.272,True,False,0.3125506944444444,0.0,0.2941277777777778,7.0,4.0,3.0,2,106.125,104.86499999999998,97.75,96.65,1.0999999999999943
2015-03-25,TOR,True,116,103,45,74,0.608,12,23,0.522,14,17,0.824,2,31,26,4,6,8,16,134.9,119.7,86.0,0.23,0.311,0.712,47.0,57.8,4.7,9.7,0.689,8.9,7.4,0.189,0.524,7.1,74.4,0.193,False,True,0.3307590277777777,0.0,0.2829965277777778,8.0,5.0,4.0,2,106.85,105.87,98.35,97.5,0.8499999999999943
2015-03-28,NYK,True,111,80,43,84,0.512,6,17,0.353,19,22,0.864,12,51,28,8,5,12,16,122.8,88.5,90.4,0.262,0.202,0.592,59.3,65.1,8.9,8.1,0.548,11.4,31.6,0.226,0.405,13.0,81.3,0.203,True,False,0.3053663194444445,0.0049444444444444,0.2519208333333333,8.0,6.0,4.0,3,107.14500000000001,105.22999999999999,98.25,96.6,1.6500000000000057
2015-04-01,MIL,False,91,95,31,74,0.419,5,26,0.192,24,37,0.649,12,40,18,11,3,20,21,97.8,102.1,93.0,0.5,0.351,0.504,45.5,58.1,11.8,4.4,0.453,18.1,30.0,0.324,0.461,15.7,58.3,0.146,False,True,0.3475416666666667,0.0,0.2871204861111111,8.0,6.0,3.0,4,107.155,104.975,98.25,96.35,1.9000000000000057
2015-04-03,DET,True,88,82,33,85,0.388,4,17,0.235,18,21,0.857,19,44,18,9,5,10,15,105.7,98.5,83.3,0.247,0.2,0.467,51.2,54.5,10.8,9.1,0.412,9.6,38.0,0.212,0.473,18.3,69.4,0.162,True,False,0.3655159722222222,0.0,0.2809986111111111,8.0,6.0,4.0,2,106.595,104.31500000000001,97.05,95.1,1.9500000000000028
2015-04-05,CLE,False,94,99,34,76,0.447,11,27,0.407,15,21,0.714,9,45,28,7,2,16,22,104.1,109.6,90.3,0.276,0.355,0.551,52.9,82.4,7.7,4.3,0.52,15.8,23.1,0.197,0.518,9.7,78.3,0.157,False,True,0.3517694444444444,0.0,0.2853430555555555,7.0,6.0,3.0,2,106.89500000000001,105.795,97.4,96.5,0.9000000000000057
2015-04-08,ORL,False,103,105,34,79,0.43,12,26,0.462,23,31,0.742,12,41,25,9,4,15,16,111.4,113.5,92.5,0.392,0.329,0.556,48.2,73.5,9.7,6.8,0.506,13.9,27.9,0.291,0.512,13.9,69.0,0.256,False,False,0.3556746527777777,0.0,0.2690284722222222,7.0,6.0,2.0,3,107.60999999999999,105.94000000000001,98.25,96.85,1.4000000000000057
2015-04-09,MIA,True,89,78,35,91,0.385,6,23,0.261,13,17,0.765,15,51,17,10,2,11,11,99.1,86.9,89.8,0.187,0.253,0.452,52.6,48.6,11.1,2.9,0.418,10.0,31.3,0.143,0.415,13.3,73.5,0.057,False,False,0.2594916666666667,0.0,0.2336798611111111,8.0,6.0,2.0,1,107.10999999999999,105.225,97.9,96.3,1.6000000000000085
2015-04-11,PHI,True,114,107,40,90,0.444,9,26,0.346,25,36,0.694,13,48,20,8,5,10,20,115.5,108.4,98.7,0.4,0.289,0.539,50.5,50.0,8.1,10.4,0.494,8.6,28.3,0.278,0.489,13.0,71.4,0.225,True,False,0.3680715277777778,0.0,0.2066843749999999,9.0,6.0,3.0,2,108.15,105.35999999999999,99.3,96.85,2.450000000000003
2015-04-13,BRK,True,113,86,44,88,0.5,12,30,0.4,13,17,0.765,9,46,26,7,8,7,18,124.0,94.3,91.2,0.193,0.341,0.592,52.3,59.1,7.7,10.7,0.568,6.8,23.1,0.148,0.385,9.4,75.5,0.218,False,True,0.3048284722222222,0.003125,0.2614934027777778,9.0,7.0,3.0,2,109.11000000000001,105.10499999999999,100.1,96.55,3.549999999999997
2015-04-15,ATL,True,91,85,31,77,0.403,7,24,0.292,22,26,0.846,7,50,14,11,9,21,12,91.9,85.8,99.0,0.338,0.312,0.514,54.3,45.2,11.1,14.3,0.448,19.2,17.9,0.286,0.435,13.6,81.1,0.054,True,True,0.2927548611111111,0.0056388888888888,0.3244881944444445,10.0,7.0,4.0,2,108.00500000000002,103.85499999999999,99.25,95.55,3.700000000000003
2015-10-27,CLE,True,97,95,37,87,0.425,7,19,0.368,16,23,0.696,7,47,13,6,10,13,22,97.5,95.5,99.5,0.264,0.218,0.499,48.5,35.1,6.0,15.4,0.466,11.8,15.2,0.184,0.452,9.0,78.4,0.106,True,True,0.4571041666666666,0.1756909722222222,0.0,11.0,7.0,5.0,195,108.10500000000002,103.05999999999999,99.9,95.4,4.5
2015-10-28,BRK,True,115,100,42,78,0.538,14,28,0.5,17,20,0.85,5,39,20,9,3,19,24,116.1,101.0,99.0,0.256,0.359,0.662,46.4,47.6,9.1,3.6,0.628,18.0,14.7,0.218,0.419,11.0,68.0,0.237,False,False,0.4583517361111111,0.1791944444444444,0.0,11.0,7.0,5.0,1,108.51000000000002,102.14500000000001,100.4,94.6,5.800000000000011
2015-10-30,DET,False,94,98,34,84,0.405,7,22,0.318,19,26,0.731,8,50,18,8,8,19,24,88.9,92.7,95.7,0.31,0.262,0.492,45.0,52.9,7.6,10.5,0.446,16.6,16.3,0.226,0.404,10.7,67.7,0.135,False,True,0.510090625,0.1862885416666666,0.0,10.0,7.0,4.0,2,108.025,101.31,100.55,94.45,6.099999999999994
2015-11-01,ORL,True,92,87,33,87,0.379,7,28,0.25,19,22,0.864,11,47,23,7,8,13,16,96.0,90.7,95.9,0.253,0.322,0.476,52.2,69.7,7.3,11.9,0.42,11.9,26.2,0.218,0.428,14.1,75.0,0.111,True,False,0.4396777777777778,0.1690729166666666,0.0,11.0,7.0,4.0,2,107.87,101.31500000000001,99.95,94.05,5.900000000000006
2015-11-03,CHO,False,105,130,44,90,0.489,14,30,0.467,3,8,0.375,4,33,26,5,0,12,19,107.1,132.6,98.1,0.089,0.333,0.561,38.8,59.1,5.1,0.0,0.567,11.4,9.1,0.033,0.593,8.2,70.7,0.242,False,False,0.4167847222222222,0.1506190972222222,0.0133833333333333,10.0,7.0,3.0,2,108.38,102.56500000000001,100.65,95.5,5.150000000000006
2015-11-05,OKC,True,104,98,40,90,0.444,7,18,0.389,17,21,0.81,11,47,20,3,7,6,17,113.8,107.2,91.4,0.233,0.2,0.524,51.6,50.0,3.3,9.9,0.483,5.7,23.9,0.189,0.482,8.8,80.0,0.202,True,True,0.4695697916666667,0.195121875,0.0,10.0,8.0,3.0,2,108.74000000000001,102.115,100.85,94.95,5.8999999999999915
2015-11-07,MIN,False,93,102,33,93,0.355,11,32,0.344,16,23,0.696,10,50,20,7,6,18,26,86.8,95.2,97.0,0.247,0.344,0.451,46.3,60.6,6.5,7.5,0.414,14.9,18.5,0.172,0.443,12.2,74.1,0.177,True,False,0.5081347222222222,0.2153201388888889,0.0,9.0,7.0,2.0,2,107.575,102.28,100.35,95.75,4.599999999999994
2015-11-09,PHI,True,111,88,41,96,0.427,10,25,0.4,19,23,0.826,13,58,28,6,10,14,19,106.4,84.3,104.4,0.24,0.26,0.523,52.7,68.3,5.7,13.3,0.479,11.7,26.0,0.198,0.375,10.6,75.0,0.13,False,False,0.4214725694444445,0.152575,0.0180145833333333,10.0,7.0,3.0,2,106.375,100.94,100.5,95.55,4.950000000000003
2015-11-13,CHO,True,102,97,37,84,0.44,4,16,0.25,24,31,0.774,10,57,27,4,6,11,16,106.2,101.0,96.1,0.369,0.19,0.522,55.9,73.0,4.2,9.7,0.464,10.1,21.7,0.286,0.458,5.6,83.9,0.105,True,False,0.4647246527777778,0.182559375,0.0,10.0,7.0,3.0,4,106.64500000000001,100.065,101.05,95.05,6.0
2015-11-16,IND,True,96,95,35,86,0.407,6,15,0.4,20,32,0.625,10,48,26,9,9,8,20,100.1,99.1,95.9,0.372,0.174,0.48,49.0,74.3,9.4,13.6,0.442,7.4,20.4,0.233,0.454,11.0,77.6,0.184,True,True,0.4567121527777777,0.1700420138888889,0.0,11.0,7.0,4.0,3,106.30499999999999,100.33,100.95,95.5,5.450000000000003
2015-11-18,PHO,True,103,97,41,83,0.494,9,19,0.474,12,14,0.857,11,47,24,7,2,19,17,108.2,101.9,95.2,0.169,0.229,0.578,52.2,58.5,7.4,3.1,0.548,17.6,27.5,0.145,0.451,10.7,72.0,0.165,False,False,0.5075309027777779,0.18615,0.0,12.0,7.0,4.0,2,104.97,99.44,100.3,95.2,5.099999999999994
2015-11-20,GSW,False,94,106,35,88,0.398,7,22,0.318,17,23,0.739,15,43,22,11,2,12,19,101.8,114.8,92.3,0.261,0.25,0.479,46.7,62.9,11.9,4.0,0.438,10.9,28.3,0.193,0.557,14.3,71.8,0.228,False,True,0.4920788194444445,0.1903524305555555,0.0,11.0,6.0,4.0,2,103.92,100.755,99.45,96.5,2.950000000000003
2015-11-24,POR,True,93,88,33,86,0.384,7,18,0.389,20,23,0.87,6,44,19,6,3,10,18,96.7,91.5,96.2,0.267,0.209,0.484,44.4,57.6,6.2,4.5,0.424,9.4,13.3,0.233,0.386,12.3,70.4,0.227,False,True,0.4622878472222222,0.1715767361111111,0.0,11.0,7.0,4.0,4,103.86499999999998,100.225,99.55,96.15,3.3999999999999915
2015-11-27,IND,False,92,104,32,92,0.348,11,26,0.423,17,20,0.85,9,47,21,7,7,15,23,89.2,100.9,103.1,0.217,0.283,0.456,48.0,65.6,6.8,11.9,0.408,13.0,17.3,0.185,0.471,11.5,82.6,0.253,False,True,0.4654670138888888,0.1874239583333333,0.010225,10.0,6.0,3.0,3,103.04,100.345,99.75,97.25,2.5
2015-11-30,SAS,True,92,89,37,86,0.43,6,16,0.375,12,20,0.6,12,51,25,4,6,10,21,100.3,97.0,91.7,0.233,0.186,0.485,52.0,67.6,4.4,7.9,0.465,9.5,25.5,0.14,0.422,8.4,76.5,0.144,True,True,0.4718326388888889,0.1686138888888888,0.0,10.0,7.0,3.0,3,102.85,99.715,99.65,96.75,2.9000000000000057
2015-12-02,DEN,True,99,90,36,89,0.404,6,17,0.353,21,27,0.778,15,62,22,3,10,14,17,102.7,93.4,96.4,0.303,0.191,0.491,55.9,61.1,3.1,12.8,0.438,12.2,29.4,0.236,0.414,6.4,78.3,0.14,True,False,0.4620784722222222,0.2066197916666667,0.0,10.0,7.0,3.0,2,102.415,98.71000000000001,99.45,96.0,3.450000000000003
2015-12-05,CHO,False,96,102,37,89,0.416,9,25,0.36,13,19,0.684,12,52,29,5,5,14,19,100.4,106.6,95.7,0.213,0.281,0.493,51.0,78.4,5.2,9.1,0.466,12.6,24.5,0.146,0.472,8.3,75.5,0.202,True,False,0.4732114583333333,0.1593270833333333,0.0,9.0,7.0,3.0,3,102.47999999999999,99.69500000000001,99.8,97.2,2.5999999999999943
2015-12-07,PHO,False,101,103,41,90,0.456,6,21,0.286,13,18,0.722,16,48,28,11,8,20,19,99.6,101.6,101.4,0.2,0.233,0.516,54.5,68.3,10.8,10.7,0.489,17.0,34.8,0.144,0.484,15.3,76.2,0.152,True,False,0.4560302083333333,0.1619246527777777,0.0,9.0,6.0,2.0,2,101.685,99.35499999999999,99.15,97.0,2.1500000000000057
2015-12-09,BOS,False,100,105,39,91,0.429,6,21,0.286,16,23,0.696,15,50,22,7,5,16,18,101.0,106.1,99.0,0.253,0.231,0.494,52.6,56.4,7.1,7.2,0.462,13.7,31.9,0.176,0.44,10.3,72.9,0.261,False,True,0.4676135416666667,0.1766357638888889,0.0,8.0,5.0,2.0,2,100.535,99.945,98.5,97.95,0.5499999999999972
2015-12-10,LAC,True,83,80,31,87,0.356,7,23,0.304,14,16,0.875,13,54,20,8,6,11,12,93.3,89.9,89.0,0.184,0.264,0.441,50.9,64.5,9.0,9.1,0.397,10.5,26.0,0.161,0.398,12.2,73.2,0.114,True,True,0.4614336805555556,0.1846309027777777,0.0,9.0,5.0,2.0,1,100.605,100.15,98.1,97.7,0.3999999999999915
