Date,Sep,Opp,WL,TmScore,OppScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA
2013-12-01,,POR,L,108,114,113.0,119.2,95.6,.264,.322,.556,44.1,62.5,8.4,10.9,.517,8.5,19.6,.207,.489,10.5,68.1,.333
2013-12-06,@,SAC,W,106,100,116.3,109.7,91.2,.209,.372,.564,41.4,58.5,11.0,10.9,.547,11.3,23.3,.140,.488,13.6,59.1,.186
2013-12-08,,TOR,L,94,106,97.8,110.3,96.1,.253,.354,.535,51.3,64.7,7.3,5.4,.487,17.8,20.0,.215,.512,10.6,84.2,.268
2013-12-10,,PHO,L,108,114,113.5,119.8,95.2,.400,.238,.574,43.4,56.4,7.4,4.8,.519,10.5,17.5,.313,.559,12.1,72.2,.224
2013-12-13,@,OKC,L,97,122,96.4,121.2,100.6,.356,.287,.482,41.0,72.2,7.0,5.4,.454,15.9,27.8,.207,.515,11.4,56.5,.202
2013-12-14,@,CHA,W,88,85,96.6,93.3,91.1,.299,.260,.505,46.5,63.3,4.4,10.5,.435,14.7,19.0,.273,.449,12.3,72.7,.056
2013-12-16,@,ATL,L,100,114,109.6,124.9,91.3,.256,.256,.548,49.4,46.2,6.6,6.2,.506,13.3,29.3,.207,.549,9.2,67.4,.141
2013-12-17,@,MEM,W,96,92,104.7,100.3,91.7,.253,.293,.576,43.0,43.2,8.7,13.3,.540,14.4,11.4,.200,.434,12.4,64.7,.143
2013-12-20,,MIN,W,104,91,109.0,95.3,95.5,.192,.244,.615,46.7,64.3,7.3,12.3,.583,18.3,20.6,.167,.374,13.1,62.1,.211
2013-12-21,@,GSW,L,83,102,80.5,98.9,103.1,.413,.250,.439,47.6,42.3,7.8,7.5,.350,20.2,23.5,.338,.449,13.1,70.4,.143
2013-12-23,@,PHO,L,90,117,90.5,117.6,99.5,.457,.247,.463,38.6,40.0,5.0,5.2,.407,10.2,14.0,.296,.544,12.9,70.5,.211
2013-12-25,,MIA,L,95,101,102.2,108.6,93.0,.329,.456,.525,52.2,45.5,8.6,7.5,.506,15.8,25.0,.190,.569,12.1,83.3,.125
2013-12-27,@,UTA,L,103,105,107.6,109.7,95.8,.288,.288,.571,46.3,40.0,8.4,6.2,.544,13.4,20.0,.200,.506,13.4,72.5,.182
2013-12-29,,PHI,L,104,111,105.8,113.0,98.3,.405,.440,.525,52.9,64.5,4.1,11.3,.440,16.8,36.0,.357,.442,8.4,68.5,.284
2013-12-31,,MIL,L,79,94,90.6,107.8,87.2,.222,.296,.444,43.3,62.1,2.3,14.7,.401,12.8,20.5,.173,.473,6.7,65.2,.088
2014-01-03,,UTA,W,110,99,121.5,109.4,90.5,.259,.296,.609,52.9,78.6,4.4,10.0,.580,10.0,25.6,.198,.488,9.4,75.0,.174
2014-01-05,,DEN,L,115,137,107.1,127.6,107.4,.404,.236,.548,39.6,61.9,7.5,7.1,.489,12.5,18.0,.315,.596,12.0,63.0,.192
2014-01-07,@,DAL,L,97,110,97.2,110.3,99.8,.321,.383,.525,53.5,61.8,6.0,4.1,.488,17.0,24.4,.222,.561,11.0,85.4,.100
2014-01-08,@,HOU,L,99,113,99.5,113.6,99.5,.284,.273,.500,47.5,55.6,7.0,12.1,.449,15.4,28.0,.227,.494,7.7,67.3,.326
2014-01-10,@,LAC,L,87,123,84.9,120.1,102.4,.333,.190,.452,45.6,62.1,2.0,1.4,.369,17.9,20.4,.298,.527,6.9,73.5,.283
2014-01-14,,CLE,L,118,120,124.6,126.7,94.7,.274,.405,.627,42.2,79.5,4.2,8.5,.601,11.3,15.8,.202,.540,7.3,64.4,.284
2014-01-15,@,PHO,L,114,121,104.4,110.8,109.2,.264,.220,.561,44.8,60.5,4.6,8.6,.505,14.3,17.8,.242,.510,13.3,68.6,.190
2014-01-17,@,BOS,W,107,104,112.0,108.9,95.5,.378,.270,.620,52.3,73.0,3.1,5.3,.581,18.0,21.6,.284,.480,6.3,74.5,.091
2014-01-19,@,TOR,W,112,106,121.8,115.3,91.9,.350,.275,.607,39.7,54.1,6.5,3.3,.538,8.9,15.0,.325,.539,12.1,65.8,.100
2014-01-20,@,CHI,L,100,102,96.0,98.0,94.3,.313,.301,.529,46.1,62.9,10.6,11.1,.470,18.2,20.0,.265,.417,11.8,66.7,.167
2014-01-23,@,MIA,L,102,109,109.4,116.9,93.3,.239,.284,.524,42.2,52.5,12.9,1.7,.506,10.2,26.5,.148,.628,17.0,64.7,.141
2014-01-24,@,ORL,L,105,114,104.3,113.3,100.6,.189,.244,.539,44.0,68.3,6.0,7.8,.522,10.1,14.0,.122,.537,13.5,80.5,.333
2014-01-26,@,NYK,L,103,110,115.6,123.4,89.1,.240,.307,.621,43.8,41.0,6.7,4.7,.593,11.7,14.7,.187,.539,10.1,65.2,.144
2014-01-28,,IND,L,92,104,93.0,105.1,98.9,.170,.255,.455,44.2,64.9,3.0,5.1,.420,8.2,13.2,.138,.449,3.5,71.7,.152
2014-01-31,,CHA,L,100,110,100.6,110.7,99.4,.290,.280,.477,45.6,63.9,5.0,3.9,.419,7.1,17.6,.237,.534,8.4,82.1,.182
2014-02-04,@,MIN,L,99,109,100.7,110.8,98.3,.329,.266,.547,41.8,75.8,8.1,6.1,.481,15.0,14.3,.291,.494,11.5,73.8,.325
2014-02-05,@,CLE,W,119,108,124.5,113.0,95.6,.278,.468,.671,41.2,83.3,7.3,4.4,.646,12.8,16.7,.215,.401,8.6,55.7,.267
2014-02-07,@,PHI,W,112,98,109.2,95.5,102.6,.225,.202,.573,44.4,75.6,13.6,16.4,.551,12.5,15.6,.157,.511,18.9,73.3,.103
2014-02-09,,CHI,L,86,92,91.5,97.8,94.0,.134,.232,.495,50.0,72.2,7.4,8.6,.476,17.2,16.7,.098,.469,13.8,81.8,.213
2014-02-11,,UTA,L,79,96,88.3,107.3,89.5,.153,.188,.435,42.1,63.6,6.7,10.3,.412,10.8,20.0,.106,.471,10.3,66.7,.188
2014-02-13,,OKC,L,103,107,99.5,103.4,103.5,.265,.337,.556,48.8,72.5,5.8,6.7,.542,19.2,16.7,.157,.489,12.4,79.5,.239
2014-02-19,,HOU,L,108,134,102.1,126.7,105.8,.179,.321,.596,36.4,70.7,9.5,7.2,.571,17.3,7.5,.143,.587,10.9,60.4,.115
2014-02-21,,BOS,W,101,92,102.5,93.4,98.5,.229,.265,.553,49.5,57.5,7.1,9.3,.524,16.5,22.5,.169,.412,11.8,69.8,.124
2014-02-23,,BRK,L,102,108,109.2,115.6,93.4,.342,.224,.583,47.4,43.6,11.8,9.8,.559,16.3,25.6,.224,.553,16.7,69.2,.316
2014-02-25,@,IND,L,98,118,94.0,113.2,104.2,.222,.256,.496,40.4,56.4,10.6,14.1,.478,13.9,19.6,.133,.490,13.2,60.4,.188
2014-02-26,@,MEM,L,103,108,108.2,113.4,95.2,.234,.364,.606,43.0,63.2,5.3,12.7,.591,15.0,13.5,.156,.511,10.6,69.0,.152
2014-02-28,,SAC,W,126,122,125.2,121.3,100.6,.200,.338,.724,41.3,72.9,5.0,14.1,.719,16.3,6.5,.138,.532,9.3,65.9,.247
2014-03-03,@,POR,W,107,106,105.3,104.3,101.6,.160,.191,.532,45.4,67.4,11.8,7.5,.500,13.7,26.7,.138,.495,16.1,61.5,.115
2014-03-04,,NOP,L,125,132,126.6,133.6,98.8,.365,.259,.634,43.5,63.0,9.1,8.3,.600,12.4,26.8,.271,.643,13.7,67.9,.429
2014-03-06,,LAC,L,94,142,83.4,126.0,112.7,.302,.349,.482,34.0,76.5,8.0,2.6,.442,18.4,7.7,.209,.612,13.1,64.4,.155
2014-03-07,@,DEN,L,126,134,114.3,121.6,110.2,.309,.278,.572,52.2,66.7,7.3,8.0,.526,11.3,25.0,.247,.616,10.0,83.3,.121
2014-03-09,,OKC,W,114,110,108.9,105.0,104.7,.370,.383,.605,37.9,81.6,6.7,9.2,.549,13.7,2.4,.309,.480,12.8,64.8,.140
2014-03-13,@,OKC,L,102,131,98.3,126.3,103.7,.266,.287,.486,38.1,62.2,6.7,8.5,.463,11.8,20.3,.160,.579,14.3,65.8,.315
2014-03-14,@,SAS,L,85,119,85.8,120.1,99.1,.275,.231,.417,36.6,74.2,9.1,9.9,.363,8.1,14.8,.209,.556,12.6,61.7,.102
2014-03-19,,SAS,L,109,125,105.9,121.5,102.9,.319,.286,.525,46.9,48.7,9.7,8.8,.478,10.4,21.8,.242,.589,10.5,79.1,.137
2014-03-21,,WAS,L,107,117,99.0,108.2,108.1,.253,.209,.529,50.0,74.4,11.1,8.1,.511,17.2,23.9,.154,.540,16.0,78.6,.264
2014-03-23,,ORL,W,103,94,109.2,99.6,94.3,.363,.200,.555,42.5,54.1,9.5,6.3,.500,13.1,17.5,.288,.488,16.7,67.5,.171
2014-03-25,,NYK,W,127,96,135.9,102.7,93.4,.181,.337,.709,54.3,66.7,10.7,3.4,.687,15.2,25.0,.157,.514,14.9,78.9,.270
2014-03-27,@,MIL,L,105,108,111.2,114.4,94.4,.212,.247,.565,53.5,54.8,10.6,1.7,.535,17.7,35.1,.165,.600,17.5,73.5,.343
2014-03-28,@,MIN,L,107,143,106.2,142.0,100.7,.147,.245,.493,34.7,50.0,14.9,3.4,.466,6.9,25.9,.118,.724,18.3,57.1,.434
2014-03-30,,PHO,W,115,99,115.0,99.0,100.0,.289,.217,.615,46.7,65.9,10.0,9.1,.560,12.2,12.5,.265,.429,11.2,74.0,.231
2014-04-01,,POR,L,112,124,108.9,120.6,102.8,.239,.272,.551,47.4,75.6,6.8,14.3,.505,9.8,18.8,.207,.530,8.5,76.6,.192
2014-04-02,@,SAC,L,102,107,105.2,110.3,97.0,.208,.292,.487,52.5,70.3,7.2,8.5,.448,8.7,26.4,.167,.517,7.6,82.6,.209
2014-04-04,,DAL,L,95,107,98.6,111.0,96.4,.289,.337,.508,42.2,74.3,10.4,7.0,.464,13.8,21.3,.217,.505,14.0,65.1,.152
2014-04-06,@,LAC,L,97,120,95.9,118.7,101.1,.267,.360,.505,42.2,72.2,8.9,0.0,.459,12.7,15.4,.209,.627,14.5,78.9,.193
2014-04-08,,HOU,L,130,145,116.2,129.6,111.8,.368,.337,.589,36.3,86.4,7.2,9.9,.537,9.1,9.8,.295,.634,11.4,70.0,.227
2014-04-11,,GSW,L,95,112,93.0,109.6,102.2,.225,.315,.486,42.4,65.7,9.8,3.0,.444,13.3,15.1,.180,.560,14.8,73.9,.098
2014-04-13,,MEM,L,90,102,97.1,110.0,92.7,.138,.338,.530,38.1,82.9,9.7,6.8,.506,15.0,12.2,.113,.523,15.4,62.8,.114
2014-04-14,@,UTA,W,119,104,124.8,109.1,95.4,.268,.293,.649,49.3,68.9,11.5,9.7,.610,12.4,24.3,.232,.556,16.7,75.0,.173
2014-04-16,@,SAS,W,113,100,112.6,99.6,100.4,.187,.297,.574,50.5,64.4,4.0,2.9,.555,8.4,13.3,.132,.465,8.0,81.5,.081
2014-10-28,,HOU,L,90,108,99.0,118.8,90.9,.494,.127,.468,43.4,57.1,7.7,6.8,.373,10.3,25.0,.392,.507,12.0,64.1,.466
2014-10-29,@,PHO,L,99,119,105.7,127.0,93.7,.291,.151,.510,48.7,54.1,9.6,6.0,.453,11.8,27.9,.244,.646,13.5,74.3,.159
2014-10-31,,LAC,L,111,118,114.7,122.0,96.8,.341,.244,.588,52.6,57.1,5.2,5.3,.555,12.9,23.1,.244,.563,13.4,83.8,.535
2014-11-01,@,GSW,L,104,127,103.2,126.0,100.8,.284,.159,.525,46.3,51.2,8.9,5.0,.489,18.2,35.4,.205,.620,17.3,62.5,.289
2014-11-04,,PHO,L,106,112,106.5,112.5,99.5,.466,.182,.500,48.5,45.7,7.0,11.0,.432,10.2,31.6,.341,.484,11.1,70.5,.264
2014-11-09,,CHO,W,107,92,119.3,102.6,89.7,.268,.207,.584,49.4,66.7,8.9,3.1,.549,10.7,22.9,.207,.462,10.8,71.4,.241
2014-11-11,@,MEM,L,102,107,115.5,121.2,88.3,.195,.253,.540,50.0,53.7,9.1,9.0,.511,12.1,36.6,.149,.551,12.7,65.7,.269
2014-11-12,@,NOP,L,102,109,109.3,116.8,93.3,.381,.250,.520,46.3,42.9,8.6,7.9,.458,8.4,23.4,.298,.598,12.6,77.1,.134
2014-11-14,,SAS,L,80,93,89.6,104.2,89.2,.413,.160,.451,51.1,60.7,6.7,8.8,.387,12.8,22.9,.293,.475,10.1,83.3,.213
2014-11-16,,GSW,L,115,136,112.0,132.5,102.7,.434,.162,.488,48.5,43.6,8.8,6.9,.409,5.6,33.3,.343,.616,13.7,71.8,.349
2014-11-18,@,ATL,W,114,109,125.0,119.5,91.2,.253,.195,.590,53.7,51.1,7.7,0.0,.575,10.2,34.2,.161,.535,9.5,70.5,.212
2014-11-19,@,HOU,W,98,92,103.9,97.6,94.3,.253,.220,.485,55.3,45.9,8.5,8.3,.434,11.4,30.4,.209,.507,16.8,84.6,.230
2014-11-21,@,DAL,L,106,140,117.8,155.6,90.0,.247,.153,.562,45.8,54.5,3.3,8.5,.547,9.6,31.7,.153,.732,8.7,64.5,.244
2014-11-23,,DEN,L,94,101,89.0,95.7,95.6,.382,.270,.452,46.7,45.5,9.5,11.3,.388,11.1,17.3,.281,.433,13.0,74.5,.256
2014-11-26,,MEM,L,93,99,102.9,109.6,90.4,.296,.235,.508,48.3,48.5,6.6,15.5,.457,10.7,25.5,.235,.481,13.3,75.0,.275
2014-11-28,,MIN,L,119,120,121.0,122.0,98.3,.247,.236,.603,53.0,56.3,12.2,1.6,.584,12.4,32.4,.169,.633,16.7,79.3,.253
2014-11-30,,TOR,W,129,122,119.5,113.0,97.8,.354,.250,.581,50.5,51.1,3.7,10.0,.542,8.3,23.5,.260,.476,6.4,75.0,.221
2014-12-02,@,DET,W,106,96,111.6,101.1,94.9,.296,.210,.579,49.0,64.1,9.5,8.7,.543,13.3,26.7,.222,.400,11.9,68.6,.267
2014-12-03,@,WAS,L,95,111,97.6,114.1,97.3,.247,.341,.504,44.8,48.5,8.2,8.1,.459,12.1,18.0,.200,.516,9.8,73.9,.161
2014-12-05,@,BOS,L,96,113,92.8,109.2,103.5,.207,.174,.478,41.3,36.8,1.9,5.7,.446,10.7,13.7,.152,.556,13.8,75.6,.144
2014-12-07,,NOP,L,87,104,92.6,110.7,93.9,.167,.211,.450,40.5,50.0,4.3,9.2,.428,6.8,14.6,.111,.566,14.3,75.0,.120
2014-12-09,,SAC,W,98,95,105.2,102.0,93.1,.260,.260,.458,48.4,71.1,9.7,10.9,.422,4.5,26.4,.177,.507,15.6,77.5,.343
2014-12-12,@,SAS,W,112,110,109.6,107.6,92.6,.156,.250,.546,51.0,61.4,10.8,6.8,.521,12.0,28.6,.125,.533,16.1,74.5,.156
2014-12-14,@,MIN,W,100,94,106.1,99.7,94.3,.420,.210,.521,49.5,64.7,10.6,6.3,.451,10.3,25.6,.333,.439,12.4,70.8,.167
2014-12-15,@,IND,L,91,110,96.3,116.4,94.5,.330,.295,.452,41.8,48.3,10.6,7.6,.386,8.2,20.8,.261,.524,12.1,71.1,.277
2014-12-19,,OKC,L,103,104,110.0,111.1,93.6,.176,.294,.562,50.6,68.3,3.2,7.7,.541,9.8,13.9,.129,.477,6.6,77.6,.256
2014-12-21,@,SAC,L,101,108,105.7,113.0,95.6,.345,.299,.504,51.6,42.4,8.4,3.6,.437,13.8,34.6,.287,.525,12.9,74.4,.316
2014-12-23,,GSW,W,115,105,118.7,108.4,96.9,.191,.292,.596,51.9,60.9,11.4,17.2,.584,14.2,31.7,.124,.536,17.2,72.5,.179
2014-12-25,@,CHI,L,93,113,107.3,130.3,86.7,.228,.174,.459,40.6,50.0,10.4,12.9,.418,3.8,30.2,.174,.547,11.8,53.5,.221
2014-12-26,@,DAL,L,98,102,100.6,104.7,97.4,.202,.293,.455,61.2,55.6,8.2,9.2,.419,12.9,41.4,.152,.536,12.2,86.7,.157
2014-12-28,,PHO,L,107,116,106.4,115.4,100.5,.247,.247,.596,43.8,52.4,8.0,9.2,.593,15.9,9.8,.136,.557,11.0,79.5,.218
2014-12-30,@,DEN,W,111,103,112.8,104.6,98.4,.342,.329,.635,51.9,77.5,6.1,6.6,.618,17.1,12.5,.224,.494,10.0,77.6,.195
2015-01-02,,MEM,L,106,109,110.6,113.8,95.8,.235,.235,.593,45.2,55.8,10.4,11.4,.568,12.7,13.2,.173,.524,10.9,71.7,.250
2015-01-04,,IND,W,88,87,98.4,97.3,89.4,.423,.254,.523,42.5,51.9,8.9,4.8,.423,11.6,12.8,.394,.411,12.5,66.7,.144
2015-01-05,@,POR,L,94,98,102.5,106.9,91.7,.227,.159,.486,52.1,54.1,5.5,0.0,.443,9.4,23.9,.182,.464,8.8,79.2,.253
2015-01-07,@,LAC,L,89,114,94.9,121.6,93.7,.200,.235,.481,52.3,56.8,3.2,1.9,.465,11.5,20.9,.118,.541,5.8,82.2,.259
2015-01-09,,ORL,W,101,84,106.6,88.6,94.8,.344,.233,.487,62.5,44.4,8.4,11.3,.439,10.4,36.0,.244,.434,14.8,91.3,.237
2015-01-11,,POR,L,94,106,98.3,110.9,95.6,.235,.272,.526,51.1,80.6,2.1,7.3,.488,12.7,15.9,.185,.552,10.5,86.4,.128
2015-01-13,,MIA,L,75,78,80.1,83.3,93.6,.196,.250,.375,46.9,69.0,10.7,4.8,.337,10.7,23.2,.141,.436,17.5,78.6,.128
2015-01-15,,CLE,L,102,109,116.7,124.7,87.4,.303,.316,.592,47.9,66.7,4.6,2.1,.566,11.3,23.5,.211,.532,8.8,69.2,.333
2015-01-16,@,UTA,L,85,94,97.9,108.3,86.8,.415,.108,.553,52.5,22.6,6.9,9.3,.500,19.8,23.5,.308,.494,11.8,73.9,.118
2015-01-19,@,PHO,L,100,115,100.9,116.1,99.1,.467,.227,.553,52.9,70.6,9.1,5.6,.507,20.3,29.5,.320,.576,13.6,76.7,.186
2015-01-21,@,NOP,L,80,96,86.8,104.1,92.2,.273,.260,.464,47.7,57.1,13.0,6.0,.403,15.6,22.2,.234,.476,14.0,75.6,.205
2015-01-23,@,SAS,L,85,99,94.0,109.5,90.4,.241,.157,.463,43.5,54.5,4.4,6.7,.428,8.0,16.7,.169,.470,9.4,72.7,.238
2015-01-25,,HOU,L,87,99,89.5,101.9,97.2,.316,.165,.483,53.5,58.8,4.1,4.7,.437,18.9,27.1,.228,.477,12.7,78.4,.184
2015-01-27,,WAS,L,92,98,96.5,102.7,95.4,.184,.230,.489,42.7,45.9,9.4,6.5,.454,10.5,16.0,.149,.513,15.1,76.9,.231
2015-01-29,,CHI,W,123,118,114.8,110.1,88.7,.236,.085,.526,52.4,52.0,4.7,10.1,.486,10.0,36.0,.189,.442,8.5,67.9,.250
2015-02-01,@,NYK,L,80,92,92.2,106.0,86.8,.303,.211,.464,52.9,55.6,8.1,4.8,.401,14.0,25.0,.250,.500,10.0,76.6,.095
2015-02-04,@,MIL,L,105,113,108.4,116.7,87.7,.269,.301,.505,60.2,56.4,3.1,3.6,.468,13.3,37.5,.194,.567,10.7,87.5,.244
2015-02-06,@,ORL,L,97,103,100.0,106.2,87.8,.134,.268,.472,47.3,69.2,12.4,11.8,.459,12.0,28.3,.082,.548,16.8,73.7,.145
2015-02-08,@,CLE,L,105,120,109.9,125.6,95.5,.190,.230,.484,50.0,53.7,11.5,10.2,.445,6.1,32.2,.160,.659,13.4,81.8,.146
2015-02-10,,DEN,L,96,106,106.5,117.5,90.2,.318,.212,.495,55.1,62.2,3.3,3.2,.471,9.4,31.1,.188,.570,7.3,87.9,.203
2015-02-11,@,POR,L,86,102,96.3,114.2,89.3,.118,.172,.439,48.0,50.0,4.5,8.9,.403,9.3,27.5,.118,.465,9.4,69.4,.256
2015-02-20,,BRK,L,105,114,110.3,119.8,95.2,.326,.258,.516,50.0,53.7,10.5,5.9,.483,8.9,29.8,.213,.528,9.9,71.1,.225
2015-02-22,,BOS,W,118,111,107.3,101.0,99.6,.452,.214,.586,48.9,51.2,7.3,6.2,.554,14.4,14.6,.298,.469,12.7,75.5,.194
2015-02-25,@,UTA,W,100,97,108.4,105.2,92.2,.236,.124,.509,47.2,42.5,13.0,13.1,.461,8.4,29.2,.202,.514,18.5,68.3,.301
2015-02-27,,MIL,W,101,93,105.1,96.8,96.1,.259,.212,.533,50.5,57.5,7.3,7.1,.506,11.2,20.0,.176,.414,9.9,75.9,.241
2015-03-01,,OKC,L,101,108,104.2,111.4,97.0,.200,.278,.516,47.1,62.5,6.2,9.2,.494,8.4,18.8,.133,.469,7.8,71.4,.175
2015-03-03,@,CHO,L,103,104,105.4,106.4,97.7,.244,.198,.541,49.4,61.5,6.1,6.1,.488,10.4,14.0,.221,.525,10.6,87.5,.266
2015-03-04,@,MIA,L,94,100,94.6,100.6,99.4,.193,.205,.492,43.3,60.5,11.1,1.6,.472,12.8,14.3,.125,.424,13.3,72.9,.418
2015-03-06,@,MEM,L,90,97,99.0,106.7,90.9,.107,.143,.512,51.2,56.4,6.6,13.6,.494,9.3,12.5,.083,.448,8.0,84.8,.364
2015-03-08,,DAL,L,93,100,105.3,113.2,88.3,.256,.171,.510,58.8,60.5,5.7,9.6,.476,14.9,35.7,.183,.545,7.4,84.2,.192
2015-03-10,,DET,W,93,85,105.6,96.5,88.1,.400,.173,.527,52.3,71.9,9.1,2.0,.447,11.1,25.0,.347,.429,11.5,75.0,.155
2015-03-12,,NYK,L,94,101,102.5,110.1,91.7,.233,.200,.474,60.7,47.4,6.5,6.8,.450,11.6,34.1,.144,.526,8.3,90.0,.260
2015-03-15,,ATL,L,86,91,96.2,101.8,89.4,.176,.212,.469,61.4,61.8,6.7,7.5,.441,18.7,41.3,.129,.480,10.2,83.3,.237
2015-03-16,@,GSW,L,105,108,105.8,108.8,99.2,.247,.176,.557,54.9,61.5,11.1,8.8,.506,16.0,25.0,.224,.518,12.9,83.3,.250
2015-03-19,,UTA,L,73,80,84.1,92.1,86.8,.221,.143,.432,54.4,64.5,10.4,8.1,.422,14.2,20.9,.104,.476,15.6,94.4,.339
2015-03-22,,PHI,W,101,87,113.5,97.8,89.0,.272,.173,.557,57.1,53.8,4.5,14.5,.512,12.5,33.3,.222,.410,7.5,75.0,.157
2015-03-24,@,OKC,L,117,127,121.2,131.6,96.5,.318,.224,.604,36.4,50.0,10.4,10.8,.571,9.4,18.2,.235,.622,14.3,60.6,.233
2015-03-25,@,MIN,W,101,99,103.9,101.8,88.1,.196,.283,.505,54.5,53.8,8.2,7.1,.457,13.8,31.1,.185,.462,15.7,79.1,.346
2015-03-27,@,TOR,L,83,94,96.2,108.9,86.3,.345,.202,.429,53.5,48.3,7.0,3.5,.369,11.0,33.3,.250,.527,10.6,78.9,.200
2015-03-29,@,BRK,L,99,107,103.0,111.3,96.2,.121,.198,.516,50.0,59.5,7.3,6.8,.495,10.3,19.6,.099,.529,7.7,85.0,.172
2015-03-30,@,PHI,W,113,111,112.1,110.1,91.3,.366,.256,.593,46.9,67.5,6.9,15.2,.549,15.2,27.9,.280,.458,11.7,62.3,.240
2015-04-01,,NOP,L,92,113,111.6,137.1,82.4,.253,.193,.499,46.7,59.5,4.9,3.2,.476,5.1,27.9,.157,.622,6.4,71.9,.205
2015-04-03,,POR,L,77,107,82.2,114.3,93.7,.207,.171,.430,44.8,41.9,4.3,9.7,.409,10.9,11.3,.122,.545,7.9,86.0,.125
2015-04-05,,LAC,L,78,106,91.4,124.2,85.3,.293,.227,.461,50.6,58.6,3.5,6.3,.433,16.7,29.8,.173,.633,10.8,79.4,.147
2015-04-07,@,LAC,L,100,105,104.4,109.7,95.7,.321,.298,.521,48.3,68.6,2.1,1.8,.470,10.3,16.7,.250,.525,7.8,85.4,.247
2015-04-08,@,DEN,L,101,119,107.3,126.4,94.1,.467,.213,.559,46.4,41.7,7.4,3.4,.513,13.4,20.9,.320,.574,8.4,73.2,.205
2015-04-10,,MIN,W,106,98,117.8,108.9,90.0,.289,.277,.566,54.1,85.4,6.7,3.4,.548,11.4,31.8,.181,.453,11.9,78.0,.419
2015-04-12,,DAL,L,106,120,108.5,122.8,97.7,.462,.308,.565,46.8,58.8,4.1,6.5,.494,11.3,14.6,.372,.602,11.3,81.6,.241
2015-04-13,@,SAC,L,92,102,100.0,110.9,92.0,.135,.156,.452,54.4,47.5,8.7,5.4,.438,9.8,32.1,.083,.514,10.2,86.5,.389
2015-04-15,,SAC,L,99,122,97.8,120.5,101.3,.266,.255,.471,52.3,61.1,5.9,11.9,.420,11.8,30.8,.213,.595,8.9,83.3,.262
2015-10-28,,MIN,L,111,112,110.9,111.9,100.1,.389,.378,.527,55.2,51.4,2.0,6.3,.439,11.0,26.7,.356,.488,7.5,85.7,.373
2015-10-30,@,SAC,L,114,132,104.3,120.8,109.3,.303,.382,.565,39.8,48.8,6.4,11.4,.522,15.8,16.7,.236,.545,10.9,64.4,.218
2015-11-01,,DAL,L,93,103,96.1,106.4,96.8,.329,.400,.478,46.2,58.1,8.3,15.8,.424,11.0,16.3,.247,.523,10.5,81.0,.138
2015-11-03,,DEN,L,109,120,110.0,121.1,99.1,.442,.302,.531,44.9,50.0,9.1,6.2,.453,8.9,22.4,.360,.547,12.4,72.5,.318
2015-11-06,@,BRK,W,104,98,102.8,96.9,101.1,.513,.295,.544,46.5,42.4,8.9,8.1,.468,13.6,13.5,.397,.446,12.8,71.4,.161
2015-11-08,@,NYK,L,95,99,99.7,103.9,95.3,.245,.287,.456,46.9,52.8,7.3,5.3,.431,8.0,22.2,.149,.446,8.5,77.3,.286
2015-11-10,@,MIA,L,88,101,97.1,111.4,90.7,.156,.286,.535,43.4,61.8,7.7,10.9,.513,17.1,13.5,.117,.482,9.4,67.4,.238
2015-11-11,@,ORL,L,99,101,110.6,112.8,89.5,.228,.278,.569,44.3,64.1,5.6,9.7,.538,13.0,18.4,.177,.465,7.1,61.0,.080
2015-11-13,@,DAL,L,82,90,82.4,90.5,99.5,.205,.307,.427,54.3,62.1,10.1,12.7,.381,17.3,26.8,.170,.409,13.7,85.7,.280
2015-11-15,,DET,W,97,85,99.4,87.1,97.6,.520,.253,.526,50.0,77.4,5.1,7.2,.453,14.8,17.1,.387,.401,8.9,76.5,.083
2015-11-16,@,PHO,L,101,120,108.0,128.3,93.5,.260,.260,.589,42.5,32.4,5.3,3.2,.539,15.7,17.9,.234,.543,8.8,62.5,.204
2015-11-20,,TOR,L,91,102,104.0,116.6,87.5,.221,.325,.539,50.0,60.0,9.1,8.9,.506,15.1,23.7,.169,.532,11.9,72.7,.244
2015-11-22,,POR,L,93,107,99.3,114.2,93.7,.307,.205,.466,54.3,53.1,2.1,9.7,.398,9.1,29.4,.261,.540,9.6,83.7,.149
2015-11-24,@,GSW,L,77,111,82.4,118.7,93.5,.193,.253,.428,48.4,51.6,8.6,3.5,.392,13.5,18.2,.145,.554,7.5,75.5,.098
2015-11-28,@,POR,L,96,108,104.3,117.4,92.0,.280,.280,.521,41.8,55.6,13.0,4.2,.482,8.9,15.0,.207,.564,15.2,69.2,.256
2015-11-29,,IND,L,103,107,101.3,105.3,101.6,.222,.333,.474,51.9,44.7,5.9,8.9,.439,8.4,26.8,.162,.464,13.1,81.3,.361
2015-12-01,@,PHI,L,91,103,96.9,109.6,94.0,.270,.382,.457,49.5,45.5,4.3,4.3,.416,9.9,24.5,.191,.557,14.4,77.3,.190
2015-12-02,@,WAS,W,108,104,105.1,101.2,102.7,.208,.260,.515,52.3,41.5,17.5,5.2,.469,13.2,32.7,.188,.513,19.9,78.4,.291
2015-12-04,@,ATL,L,87,100,97.4,112.0,89.3,.151,.314,.474,49.4,59.4,11.2,14.6,.448,14.9,30.6,.116,.568,17.0,75.0,.216
